date	district	latitude	longitude	neighborhood	bathrooms	exterior	floor	hasLift	price	priceByArea	propertyType	operation	rooms	size	parkingSpace.hasParkingSpace	propertyCode	municipality	country	newDevelopment	status	detailedType.typology	province	distance	address
30/11/2016 22:28	Arganzuela	403.988.492	-37.026.357	Chopera	1	true	2	true	185000	2056	flat	sale	3	90		33648822	Madrid	es	false	renew	flat	Madrid	1197	aguilon
30/11/2016 22:28	Arganzuela	40.395.582	-36.849.635	Delicias	2	true	4	true	530000	3581	flat	sale	3	148	true	33767369	Madrid	es	false	good	flat	Madrid	344	calle estrella denébola, 21
30/11/2016 22:28	Arganzuela	403.958.913	-36.913.193	Delicias	2	true	3	true	385000	4096	flat	sale	2	94	true	33876174	Madrid	es	false	good	flat	Madrid	196	calle del plomo
30/11/2016 22:28	Retiro	4.039.873	-367.413	Adelfas	3	true	6	true	630000	3938	duplex	sale	4	160	true	35133098	Madrid	es	false	good	flat	Madrid	1295	calle de Játiva, 4
30/11/2016 22:28	Arganzuela	403.927.462	-36.790.946	Legazpi	2	true	5	true	410000	4556	flat	sale	2	90	true	25665195	Madrid	es	false	good	flat	Madrid	913	calle Eros, 18
30/11/2016 22:28	Arganzuela	4.039.869	-36.941.627	Delicias	2	true	2	true	365000	2704	flat	sale	4	135		33292484	Madrid	es	false	good	flat	Madrid	529	paseo delicias
30/11/2016 22:28	Arganzuela	403.862.449	-36.859.911	Legazpi	2	true	5	true	311000	1851	flat	sale	4	168		33610132	Madrid	es	false	good	flat	Madrid	1114	calle puerto de la cruz verde, 30
30/11/2016 22:28	Arganzuela	404.024.609	-36.948.653	Palos de Moguer	1	true	2	true	288000	2618	flat	sale	3	110		33453910	Madrid	es	false	good	flat	Madrid	873	de tarragona
30/11/2016 22:28	Arganzuela	4.038.875	-368.821	Legazpi	2	true	5	true	325000	2826	flat	sale	3	115		33434032	Madrid	es	false	good	flat	Madrid	808	calle del bronce, 25
30/11/2016 22:28	Arganzuela	403.978.244	-37.006.256	Chopera	2	true	3	true	268000	2233	flat	sale	3	120		33472659	Madrid	es	false	good	flat	Madrid	1005	eugenio selles
30/11/2016 22:28	Arganzuela	403.954.437	-3.684.998	Delicias	2	true	1	true	440000	3492	flat	sale	3	126	true	31747046	Madrid	es	false	good	flat	Madrid	344	calle estrella denébola, 19
30/11/2016 22:28	Arganzuela	403.939.332	-36.878.368	Delicias	2	true	1	true	330000	2276	flat	sale	3	145	true	32199057	Madrid	es	false	good	flat	Madrid	250	calle párroco eusebio cuenca, 62
30/11/2016 22:28	Arganzuela	4.039.669	-36.946.627	Delicias	2	true	2	true	365000	2874	flat	sale	4	127		31337559	Madrid	es	false	renew	flat	Madrid	485	paseo de las delicias, 100
30/11/2016 22:28	Arganzuela	403.900.992	-36.920.612	Legazpi	2	false	1	true	728000	6017	flat	sale	3	121	true	2009926	Madrid	es	false	good	flat	Madrid	705	calle Embajadores, 183
30/11/2016 22:28	Arganzuela	403.867.552	-36.907.226	Legazpi	2	true	4	true	450000	3913	flat	sale	3	115	true	26720924	Madrid	es	false	good	flat	Madrid	1038	calle de Embajadores, 262
30/11/2016 22:28	Arganzuela	404.007.857	-36.978.873	Delicias	2	true	2	true	319000	3544	flat	sale	2	90		31790763	Madrid	es	false	good	flat	Madrid	921	calle ferrocarril, 37
30/11/2016 22:28	Usera	403.880.796	-3.699.523	Moscardó	1	true	2	true	300000	3448	flat	sale	3	87		1739135	Madrid	es	false	good	flat	Madrid	1252	calle Antonio López, 114
30/11/2016 22:28	Retiro	403.995.283	-36.772.166	Pacífico	2	true	3	true	350000	3889	flat	sale	4	90		34857154	Madrid	es	false	good	flat	Madrid	1072	barrio Pacífico
30/11/2016 22:28	Arganzuela	403.959.766	-36.938.454	Delicias	1	true	2	true	220000	2588	flat	sale	3	85		1744394	Madrid	es	false	good	flat	Madrid	410	calle Juan de Vera, 4
30/11/2016 22:28	Arganzuela	403.959	-368.756	Delicias	2	true	4	true	370000	3394	flat	sale	3	109	true	34467610	Madrid	es	false	good	flat	Madrid	122	estrella naos
30/11/2016 22:28	Arganzuela	403.958.492	-37.039.357	Chopera	2	true	1	true	249000	2929	flat	sale	2	85	true	34665709	Madrid	es	false	good	flat	Madrid	1264	calle de aguilon
30/11/2016 22:28	Retiro	404.077.346	-36.857.559	Jerónimos	2	true	7	true	420000	2917	flat	sale	4	144		34888384	Madrid	es	false	good	flat	Madrid	1333	paseo de la Reina Cristina
30/11/2016 22:28	Arganzuela	403.945.993	-36.939.213	Chopera	2	true	5	true	299000	2848	flat	sale	3	105		34871963	Madrid	es	false	good	flat	Madrid	444	calle Embajadores
30/11/2016 22:28	Usera	403.905.282	-37.019.118	Moscardó	2	true	6	true	215000	2240	flat	sale	3	96		33780803	Madrid	es	false	good	flat	Madrid	1251	avenida del manzanares
30/11/2016 22:28	Arganzuela	404.007.763	-36.982.785	Chopera	1	true	1	true	295000	2682	flat	sale	3	110		34954202	Madrid	es	false	good	flat	Madrid	948	calle de Cáceres
30/11/2016 22:28	Arganzuela	403.968.064	-36.936.275	Delicias	1	false	st	false	90000	2813	flat	sale	2	32		35019530	Madrid	es	false	good	flat	Madrid	401	calle Cáceres
30/11/2016 22:28	Arganzuela	404.053.201	-36.942.833	Palos de Moguer	2	false	2	true	265000	3155	flat	sale	3	84		33264967	Madrid	es	false	good	flat	Madrid	1128	paseo de santa maría la cabeza
30/11/2016 22:28	Usera	403.893.235	-37.016.688	Moscardó	1	true	4	false	90000	1475	flat	sale	2	61		33519743	Madrid	es	false	good	flat	Madrid	1304	calle de hermenegildo bielsa, 13
30/11/2016 22:28	Arganzuela	403.904.604	-369.228	Legazpi	2	true	6	true	480000	4848	flat	sale	2	99	true	28532614	Madrid	es	false	good	flat	Madrid	675	calle Rodio, 4
30/11/2016 22:28	Arganzuela	404.018.532	-36.907.189	Palos de Moguer	2	true	5	true	324900	2056	flat	sale	3	158		32955774	Madrid	es	false	renew	flat	Madrid	666	calle General Lacy, 21
30/11/2016 22:28	Retiro	404.087.042	-36.857.904	Jerónimos	2	true	en	true	320000	2560	flat	sale	3	125		31389605	Madrid	es	false	good	flat	Madrid	1438	paseo de la reina cristina
30/11/2016 22:28	Retiro	40.404.515	-36.788.524	Pacífico	1	false	1	true	300000	2727	flat	sale	5	110		26835561	Madrid	es	false	good	flat	Madrid	1278	calle Granada, 20
30/11/2016 22:28	Arganzuela	403.916.987	-36.948.596	Legazpi	2	false	3	true	224000	2489	flat	sale	3	90	true	33124651	Madrid	es	false	good	flat	Madrid	689	calle de embajadores
30/11/2016 22:28	Arganzuela	403.964.207	-36.999.223	Acacias	2	true	4	true	314900	2422	flat	sale	4	130		31220935	Madrid	es	false	good	flat	Madrid	926	paseo de santa maría de la cabeza
30/11/2016 22:28	Arganzuela	404.082.434	-36.930.424	Palos de Moguer	2	true	4	true	350000	3182	flat	sale	3	110		34363344	Madrid	es	false	good	flat	Madrid	1403	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	4.039.933	-36.999	Acacias	1	true	2	true	219900	2339	flat	sale	3	94		35126797	Madrid	es	false	good	flat	Madrid	994	barrio Acacias
30/11/2016 22:28	Arganzuela	403.983.445	-36.934.709	Delicias	1	false	1	true	145000	3718	flat	sale	1	39		35216703	Madrid	es	false	good	flat	Madrid	459	divino valles
30/11/2016 22:28	Arganzuela	403.983.123	-3.697.991	Delicias	1	false	bj	true	139000	3233	flat	sale	2	43		35168698	Madrid	es	false	renew	flat	Madrid	803	calle de Embajadores
30/11/2016 22:28	Arganzuela	403.966.423	-36.954.573	Delicias	2	true	5	true	299000	2492	flat	sale	4	120		33626441	Madrid	es	false	renew	flat	Madrid	551	paseo de las delicias
30/11/2016 22:28	Arganzuela	404.050.848	-3.698.325	Palos de Moguer	1	true	bj	false	155000	3100	flat	sale	1	50		34379116	Madrid	es	false	good	flat	Madrid	1282	paseo santa maría de la cabeza
30/11/2016 22:28	Arganzuela	403.976.179	-36.880.898	Delicias	2	true	3	true	490000	4336	flat	sale	2	113	true	34654512	Madrid	es	false	good	flat	Madrid	195	nebulosas
30/11/2016 22:28	Arganzuela	404.005.451	-36.962.766	Delicias	1	true	6	false	127000	3175	penthouse	sale	1	40		34558136	Madrid	es	false	good	flat	Madrid	796	paseo de las delicias
30/11/2016 22:28	Arganzuela	404.010.995	-36.983.598	Palos de Moguer	1	false	bj	false	252000	2800	flat	sale	1	90		34870120	Madrid	es	false	good	flat	Madrid	974	calle Martín Soler
30/11/2016 22:28	Arganzuela	403.872.258	-36.937.546	Legazpi	2	true	3	true	299000	3215	flat	sale	3	93	true	34947759	Madrid	es	false	good	flat	Madrid	1055	calle de Julián Rabanedo, 19
30/11/2016 22:28	Arganzuela	403.912.316	-36.916.401	Legazpi	1	true	3	true	149500	2718	flat	sale	2	55		34894738	Madrid	es	false	good	flat	Madrid	575	calle de Bolívar
30/11/2016 22:28	Retiro	404.056.104	-36.778.636	Pacífico	1	false	2	true	170000	4250	flat	sale	2	40		34954800	Madrid	es	false	good	flat	Madrid	1425	avenida de Menéndez Pelayo
30/11/2016 22:28	Arganzuela	40.399.446	-37.003.852	Chopera	1	true	1	true	230000	2371	flat	sale	3	97		35254828	Madrid	es	false	renew	flat	Madrid	1037	paseo de Santa María de la Cabeza
30/11/2016 22:28	Arganzuela	403.876.173	-36.946.062	Legazpi	2	true	5	true	540000	3776	penthouse	sale	3	143	true	31851499	Madrid	es	false	good	flat	Madrid	1046	calle teresa lópez valcárcel, 17
30/11/2016 22:28	Arganzuela	404.038.107	-3.691.566	Palos de Moguer	2	true	5	true	595000	2861	penthouse	sale	3	208	true	32928928	Madrid	es	false	good	flat	Madrid	895	calle general lacy
30/11/2016 22:28	Arganzuela	403.926.653	-36.940.389	Legazpi	2	false	6	true	240000	3000	flat	sale	3	80		34821638	Madrid	es	false	good	flat	Madrid	565	EMBAJADORES
30/11/2016 22:28	Arganzuela	404.030.303	-36.970.816	Palos de Moguer	1	false	en	true	179000	2983	flat	sale	2	60		34598601	Madrid	es	false	good	flat	Madrid	1038	paseo de santa maría de la cabeza, 39
30/11/2016 22:28	Arganzuela	404.011.892	-3.693.691	Palos de Moguer	3	true	4	true	515000	2668	flat	sale	4	193		34315966	Madrid	es	false	good	flat	Madrid	700	paseo de las delicias, 55
30/11/2016 22:28	Arganzuela	40.392.626	-36.910.489	Delicias	2	true	3	true	415000	3807	flat	sale	3	109	true	34547584	Madrid	es	false	good	flat	Madrid	413	calle de bolívar, 13
30/11/2016 22:28	Arganzuela	403.918.398	-36.800.789	Legazpi	2	true	9	true	520000	5200	penthouse	sale	2	100	true	34602665	Madrid	es	false	good	flat	Madrid	885	calle nereida, 2
30/11/2016 22:28	Retiro	404.068.163	-36.869.075	Jerónimos	1	false	1	false	320000	4103	flat	sale	3	78		33783411	Madrid	es	false	good	flat	Madrid	1215	paseo de la infanta isabel, 21
30/11/2016 22:28	Arganzuela	403.951.408	-36.947.363	Chopera	1	false	bj	false	100200	2444	flat	sale	2	41		34872083	Madrid	es	false	renew	flat	Madrid	495	embajadores
30/11/2016 22:28	Retiro	404.067.042	-36.850.904	Jerónimos	2	true	4	true	480000	3310	flat	sale	3	145		34944710	Madrid	es	false	good	flat	Madrid	1235	paseo de la Reina Cristina, 1
30/11/2016 22:28	Retiro	40.403.169	-36.781.009	Pacífico	1	true	4	true	180000	2769	flat	sale	2	65		34695833	Madrid	es	false	renew	flat	Madrid	1219	avenida ciudad de barcelona, 49
30/11/2016 22:28	Arganzuela	40.401.834	-3.688.101	Palos de Moguer	1	true	3	true	250000	3086	flat	sale	2	81		1891593	Madrid	es	false	good	flat	Madrid	653	calle Juan Martín, el Empecinado, 6
30/11/2016 22:28	Arganzuela	403.976.876	-36.996.172	Chopera	2	true	4	true	305000	3112	flat	sale	3	98		25360978	Madrid	es	false	good	flat	Madrid	918	calle del Comandante Benítez, 1
30/11/2016 22:28	Arganzuela	403.955.617	-36.923.432	Delicias	1	true	1	true	260000	2281	flat	sale	3	114		32744519	Madrid	es	false	good	flat	Madrid	287	paseo de las delicias
30/11/2016 22:28	Arganzuela	403.992.572	-36.947.866	Delicias	2	true	3	true	299000	2990	flat	sale	3	100	true	32772079	Madrid	es	false	good	flat	Madrid	609	calle del general palanca, 35
30/11/2016 22:28	Arganzuela	4.040.057	-369.865	Delicias	2	true	1	true	305000	3144	flat	sale	3	97		33539143	Madrid	es	false	good	flat	Madrid	962	glorieta santa maría de la cabeza, 6
30/11/2016 22:28	Arganzuela	4.038.479	-368.598	Legazpi	2	false	1	true	350000	3182	flat	sale	2	110	true	33519674	Madrid	es	false	good	flat	Madrid	1272	calle puerto de la cruz verde, 26
30/11/2016 22:28	Arganzuela	40.396.546	-37.041.852	Chopera	1	true	1	true	230000	2447	flat	sale	3	94		33810650	Madrid	es	false	renew	flat	Madrid	1287	paseo santa maria de la cabeza
30/11/2016 22:28	Arganzuela	4.039.593	-368.449	Delicias	1	true	1	true	265000	4206	flat	sale	1	63	true	31520511	Madrid	es	false	good	flat	Madrid	381	calle estrella denébola, 18
30/11/2016 22:28	Arganzuela	403.902.772	-36.922.132	Legazpi	2	true	5	true	790000	4540	flat	sale	4	174	true	26851851	Madrid	es	false	good	flat	Madrid	692	calle de Embajadores, 183
30/11/2016 22:28	Arganzuela	403.930.707	-36.946.446	Delicias	1	false	5	true	97000	3880	studio	sale	0	25		35058231	Madrid	es	false	good	flat	Madrid	578	paseo de las delicias, 119
30/11/2016 22:28	Arganzuela	403.942.362	-3.696.186	Delicias	1	false	4	true	180000	4091	flat	sale	2	44		34142045	Madrid	es	false	good	flat	Madrid	639	calle embajadores
30/11/2016 22:28	Arganzuela	403.986.408	-36.952.363	Chopera	1	true	4	false	144000	4114	flat	sale	2	35		34281933	Madrid	es	false	good	flat	Madrid	604	barrio Chopera
30/11/2016 22:28	Arganzuela	403.969.439	-36.989.905	Chopera	1	true	1	true	295000	2682	flat	sale	3	110		34744387	Madrid	es	false	good	flat	Madrid	852	barrio Chopera
30/11/2016 22:28	Retiro	404.036.593	-36.826.795	Pacífico	1	true	en	true	325000	2826	flat	sale	3	115		34899971	Madrid	es	false	good	flat	Madrid	1005	tellez
30/11/2016 22:28	Retiro	404.059.493	-36.791.344	Pacífico	1	true	5	true	350000	2397	flat	sale	3	146	true	35219177	Madrid	es	false	good	flat	Madrid	1386	barrio Pacífico
30/11/2016 22:28	Arganzuela	403.854.846	-36.949.926	Legazpi	2	true	3	true	360000	3186	flat	sale	3	113	true	33134793	Madrid	es	false	good	flat	Madrid	1274	julian rabanedo
30/11/2016 22:28	Retiro	404.020.267	-36.759.723	Pacífico	1	false	bj	false	80000	2105	flat	sale	2	38		33589801	Madrid	es	false	renew	flat	Madrid	1290	avenida de la ciudad de barcelona, 63
30/11/2016 22:28	Arganzuela	403.951.408	-36.987.363	Chopera	1	true	4	false	144000	4114	flat	sale	2	35		33449149	Madrid	es	false	good	flat	Madrid	829	barrio Chopera
30/11/2016 22:28	Arganzuela	40.398.746	-37.001.813	Chopera	1	true	1	true	230000	2447	flat	sale	3	94		32019378	Madrid	es	false	good	flat	Madrid	994	paseo de santa maría de la cabeza
30/11/2016 22:28	Arganzuela	404.008.295	-36.856.864	Delicias	2	true	1	true	490000	3101	flat	sale	4	158	true	31153768	Madrid	es	false	good	flat	Madrid	605	juan de mariana
30/11/2016 22:28	Retiro	40.404.515	-36.788.524	Pacífico	1	false	1	true	300000	2778	flat	sale	5	108		27388850	Madrid	es	false	good	flat	Madrid	1278	calle Granada, 20
30/11/2016 22:28	Retiro	404.011.938	-36.766.426	Pacífico	1	false	2	true	169900	2655	flat	sale	1	64		34978014	Madrid	es	false	good	flat	Madrid	1195	calle hoyuelo, 3
30/11/2016 22:28	Usera	403.870.539	-3.702.158	Moscardó	1	true	4	false	89500	962	flat	sale	3	93		35044048	Madrid	es	false	renew	flat	Madrid	1493	calle de carmen bruguera
30/11/2016 22:28	Arganzuela	404.007.007	-36.927.953	Delicias	1	false	1	false	94900	3163	flat	sale	1	30		35233975	Madrid	es	false	good	flat	Madrid	613	barrio Delicias
30/11/2016 22:28	Arganzuela	40.395.849	-36.963.563	Chopera	2	true	bj	true	198000	1800	flat	sale	3	110		34883467	Madrid	es	false	good	flat	Madrid	623	comandante benitez
30/11/2016 22:28	Arganzuela	404.045.547	-36.954.218	Palos de Moguer	1	false	bj	true	103000	2943	flat	sale	2	35		34856939	Madrid	es	false	good	flat	Madrid	1095	paseo de las Delicias
30/11/2016 22:28	Retiro	404.045.012	-36.849.423	Pacífico	2	true	1	true	440000	2933	flat	sale	4	150	true	35074366	Madrid	es	false	good	flat	Madrid	1005	avenida de la Ciudad de Barcelona
30/11/2016 22:28	Retiro	40.402.515	-36.801.524	Pacífico	1	false	1	true	300000	2632	flat	sale	5	114		34899309	Madrid	es	false	good	flat	Madrid	1042	calle Granada
30/11/2016 22:28	Retiro	40.404.863	-36.766.673	Pacífico	1	false	3	true	186500	2664	flat	sale	1	70		34896798	Madrid	es	false	good	flat	Madrid	1435	avenida de la Ciudad de Barcelona
30/11/2016 22:28	Arganzuela	404.001.341	-36.991.844	Chopera	1	true	1	true	230000	2447	flat	sale	3	94		35270784	Madrid	es	false	good	flat	Madrid	977	barrio Chopera
30/11/2016 22:28	Arganzuela	403.977.554	-36.951.542	Delicias	2	false	4	true	300000	3061	flat	sale	3	98	true	33433309	Madrid	es	false	good	flat	Madrid	556	calle del general palanca
30/11/2016 22:28	Retiro	404.069.346	-36.817.559	Jerónimos	1	true	bj	true	238349	3405	flat	sale	1	70		33965595	Madrid	es	false	good	flat	Madrid	1361	barrio Jerónimos
30/11/2016 22:28	Arganzuela	40.393.977	-36.991.333	Chopera	1	true		true	229000	1908	flat	sale	3	120		34932250	Madrid	es	false	good	flat	Madrid	887	calle de eugenio sellés
30/11/2016 22:28	Retiro	404.067.183	-36.796.821	Pacífico	3	true	3	true	465000	2735	flat	sale	5	170		34723484	Madrid	es	false	good	flat	Madrid	1429	calle Andrés Torrejón
30/11/2016 22:28	Arganzuela	403.978.128	-37.031.142	Chopera	2	true	5	true	260000	2889	flat	sale	3	90	true	35258104	Madrid	es	false	renew	flat	Madrid	1212	barrio Chopera
30/11/2016 22:28	Arganzuela	40.396.646	-37.001.813	Chopera	1	true	1	true	230000	2277	flat	sale	3	101		32076034	Madrid	es	false	renew	flat	Madrid	949	paseo de santa maría de la cabeza
30/11/2016 22:28	Retiro	404.031.304	-36.804.149	Pacífico	1	true	3	true	235000	3507	flat	sale	2	67		32953552	Madrid	es	false	good	flat	Madrid	1075	calle de narciso serra
30/11/2016 22:28	Arganzuela	403.943.002	-36.975.068	Chopera	1	true	1	true	208000	2600	flat	sale	4	80		31473263	Madrid	es	false	renew	flat	Madrid	744	jaime el conquistador
30/11/2016 22:28	Arganzuela	403.988.479	-36.943.054	Delicias	1	false	1	true	178000	2618	flat	sale	1	68		31155644	Madrid	es	false	good	flat	Madrid	549	calle de la batalla del salado
30/11/2016 22:28	Arganzuela	403.963.748	-37.007.884	Acacias	1	false	2	false	89900	2248	flat	sale	1	40		34724046	Madrid	es	false	good	flat	Madrid	999	paseo de la Esperanza
30/11/2016 22:28	Arganzuela	403.944.093	-36.986.371	Chopera	1	true	1	true	330000	2538	flat	sale	4	130		34315075	Madrid	es	false	good	flat	Madrid	835	alonso carbonell
30/11/2016 22:28	Arganzuela	403.943.002	-36.975.068	Chopera	1	true	3	true	350000	3182	flat	sale	4	110		34347529	Madrid	es	false	renew	flat	Madrid	744	calle de jaime el conquistador
30/11/2016 22:28	Arganzuela	403.912.406	-36.911.702	Legazpi	1	true	1	true	230000	3538	flat	sale	1	65	true	34566226	Madrid	es	false	good	flat	Madrid	560	calle del hierro, 4
30/11/2016 22:28	Arganzuela	404.049.996	-36.987.141	Palos de Moguer	1	true	2	true	240000	2824	flat	sale	3	85		34932518	Madrid	es	false	good	flat	Madrid	1295	calle de Fray Luis de León, 7
30/11/2016 22:28	Arganzuela	404.000.763	-37.006.785	Chopera	1	true	1	true	295000	3278	flat	sale	3	90		34750801	Madrid	es	false	good	flat	Madrid	1087	calle Cáceres
30/11/2016 22:28	Arganzuela	4.039.933	-37.019	Acacias	1	true	2	true	219900	2715	flat	sale	3	81		35133329	Madrid	es	false	good	flat	Madrid	1153	glorieta Santa María de la Cabeza
30/11/2016 22:28	Arganzuela	4.040.253	-3.702	Acacias	1	true	1	true	208000	2773	flat	sale	3	75		35132934	Madrid	es	false	good	flat	Madrid	1318	glorieta Santa María de la Cabeza
30/11/2016 22:28	Arganzuela	403.938.913	-36.905.193	Delicias	2	true	1	true	449000	3621	flat	sale	3	124	true	35095811	Madrid	es	false	good	flat	Madrid	267	calle del Plomo, 18
30/11/2016 22:28	Arganzuela	403.919.885	-36.947.584	Delicias	2	true	2	true	325000	2851	flat	sale	3	114	true	35157856	Madrid	es	false	good	flat	Madrid	660	paseo de las Delicias, 139
30/11/2016 22:28	Retiro	404.042.593	-36.804.795	Pacífico	1	true	en	true	325000	2826	flat	sale	3	115		35077680	Madrid	es	false	good	flat	Madrid	1167	tellez
30/11/2016 22:28	Arganzuela	403.992.131	-36.929.029	Palos de Moguer	1	true	bj	true	199000	2163	flat	sale	4	92		33022350	Madrid	es	false	good	flat	Madrid	486	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	404.027.337	-3.693.317	Palos de Moguer	1	false	ss	true	79999	2000	flat	sale	2	40		35214142	Madrid	es	false	good	flat	Madrid	833	calle Ferrocarril
30/11/2016 22:28	Arganzuela	403.996.979	-36.900.094	Palos de Moguer	1	true	3	true	275000	2835	flat	sale	5	97		35033388	Madrid	es	false	good	flat	Madrid	419	barrio Palos de Moguer
30/11/2016 22:28	Arganzuela	4.039.573	-369.447	Chopera	1	true	bj	false	125000	2315	flat	sale	2	54		34339327	Madrid	es	false	good	flat	Madrid	464	guillermo de osma
30/11/2016 22:28	Arganzuela	403.981.644	-36.957.299	Delicias	1	true	3	true	240000	3692	flat	sale	3	65		34657710	Madrid	es	false	good	flat	Madrid	618	divino valles
30/11/2016 22:28	Arganzuela	40.397.909	-36.945.115	Delicias	2	true	5	true	310000	2627	flat	sale	5	118		34230632	Madrid	es	false	good	flat	Madrid	512	paseo de las delicias, 88
30/11/2016 22:28	Arganzuela	404.018.727	-37.010.032	Acacias	3	true	bj	false	380000	2754	studio	sale	0	138		34347197	Madrid	es	false	good	flat	Madrid	1208	calle de martín de vargas, 31
30/11/2016 22:28	Arganzuela	404.005.064	-36.950.275	Delicias	1	false	st		93000	2657	studio	sale	0	35		34895536	Madrid	es	false	good	flat	Madrid	715	calle de cáceres
30/11/2016 22:28	Arganzuela	40.397.046	-37.041.852	Chopera	1	true	1	true	230000	2190	flat	sale	3	105		33789091	Madrid	es	false	renew	flat	Madrid	1291	paseo de santa maría de la cabeza
30/11/2016 22:28	Arganzuela	404.030.831	-36.841.803	Palos de Moguer	2	true	7	true	400000	4082	flat	sale	3	98	true	35015539	Madrid	es	false	good	flat	Madrid	887	avenida de la Ciudad de Barcelona
